date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-01-05,36.7,36.78,36.04,35.87,760473.38,-0.86,-2.33,36.344,36.66,36.677,911242.58,910095.78,977975.79
2018-01-08,36.0,36.02,35.57,34.92,1095769.38,-0.47,-1.3,36.186,36.41,36.69,1019094.29,918958.66,978256.84
2018-01-09,35.57,36.35,36.35,35.31,969156.94,0.78,2.19,36.31,36.324,36.644,1033004.19,916517.11,960609.11
2018-01-10,36.28,36.28,35.92,35.25,777371.19,-0.43,-1.18,36.156,36.196,36.585,910214.23,901246.21,952045.7
2018-01-11,35.6,36.85,36.42,35.3,1112693.0,0.5,1.39,36.06,36.22,36.501,943092.78,930928.83,957197.01
2018-01-12,36.19,36.28,35.82,35.61,646269.69,-0.6,-1.65,36.016,36.18,36.378,920252.04,915747.31,950977.99
2018-01-15,35.71,37.32,36.41,35.03,1579330.5,0.59,1.65,36.184,36.185,36.348,1016964.26,1018029.28,977844.83
2018-01-16,36.07,38.64,38.6,35.89,2073313.12,2.19,6.01,36.634,36.472,36.53,1237795.5,1135399.85,1018905.7
2018-01-17,38.9,38.9,36.98,36.6,1959538.12,-1.62,-4.2,36.846,36.501,36.596,1474228.89,1192221.56,1076768.35
2018-01-18,37.02,37.49,36.57,36.32,1032230.06,-0.41,-1.11,36.876,36.468,36.655,1458136.3,1200614.54,1088014.11
2018-01-19,36.57,37.36,36.49,36.37,797058.5,-0.08,-0.22,37.01,36.513,36.587,1488294.06,1204273.05,1057184.42
2018-01-22,36.5,36.61,36.43,35.1,1064079.0,-0.06,-0.16,37.014,36.599,36.505,1385243.76,1201104.01,1060031.34
2018-01-23,36.38,37.12,36.38,35.81,901600.38,-0.05,-0.14,36.57,36.602,36.463,1150901.21,1194348.36,1055432.73
2018-01-24,36.16,37.1,37.05,35.85,1123582.62,0.67,1.84,36.584,36.715,36.456,983710.11,1228969.5,1065107.85
2018-01-25,36.94,36.94,36.06,36.03,795353.81,-0.99,-2.67,36.482,36.679,36.45,936334.86,1197235.58,1064082.2
2018-01-26,35.7,36.04,35.0,35.0,1319820.12,-1.06,-2.94,36.184,36.597,36.389,1040887.19,1264590.62,1090168.97
2018-01-29,34.8,34.8,31.71,31.59,2322598.5,-3.29,-9.4,35.24,36.127,36.156,1292591.09,1338917.42,1178473.35
2018-01-30,31.22,31.94,31.1,30.68,1031760.62,-0.61,-1.92,34.184,35.377,35.925,1318623.13,1234762.17,1185081.01
2018-01-31,31.06,31.38,31.12,30.61,696402.0,0.02,0.06,32.998,34.791,35.646,1233187.01,1108448.56,1150335.06
2018-02-01,30.0,30.0,28.01,28.01,2050648.62,-3.11,-9.99,31.388,33.935,35.202,1484245.97,1210290.42,1205452.48
2018-02-02,29.0,29.36,28.82,28.5,1313932.5,0.81,2.89,30.152,33.168,34.841,1483068.45,1261977.82,1233125.43
2018-02-05,28.22,29.94,29.28,28.21,872542.0,0.46,1.6,29.666,32.453,34.526,1193057.15,1242824.12,1221964.06
2018-02-06,28.5,29.38,28.45,28.3,776433.81,-0.83,-2.83,29.136,31.66,34.131,1141991.79,1230307.46,1212327.91
2018-02-07,29.2,29.49,28.71,28.23,695314.0,0.26,0.91,28.654,30.826,33.771,1141774.19,1187480.6,1208225.05
2018-02-08,28.76,29.88,29.65,28.72,858400.81,0.94,3.27,28.982,30.185,33.432,903324.62,1193785.3,1195510.44
2018-02-09,28.79,29.4,28.45,28.01,814982.19,-1.2,-4.05,28.908,29.53,33.064,803534.56,1143301.51,1203946.06
2018-02-12,28.99,29.77,29.42,28.61,742885.38,0.97,3.41,28.936,29.301,32.714,777603.24,985330.19,1162123.81
2018-02-13,29.76,30.25,29.74,29.64,763613.38,0.32,1.09,29.194,29.165,32.271,775039.15,958515.47,1096638.82
2018-02-14,29.78,30.59,30.5,29.75,568732.19,0.76,2.56,29.552,29.103,31.947,749722.79,945748.49,1027098.52
2018-02-22,30.71,31.45,31.22,30.25,646542.25,0.72,2.36,29.866,29.424,31.68,707351.08,805337.85,1007814.13
2018-02-23,31.31,32.15,31.32,31.03,734002.31,0.1,0.32,30.44,29.674,31.421,691155.1,747344.83,1004661.32
2018-02-26,31.8,32.85,32.55,31.36,1181345.5,1.23,3.93,31.066,30.001,31.227,778847.13,778225.18,1010524.65
2018-02-27,33.0,33.1,32.37,32.21,909327.06,-0.18,-0.55,31.592,30.393,31.027,807989.86,791514.51,1010910.98
2018-02-28,31.97,32.67,32.24,31.63,698489.25,-0.13,-0.4,31.94,30.746,30.786,833941.27,791832.03,989656.32
2018-03-01,31.93,32.68,32.35,31.85,583772.94,0.11,0.34,32.166,31.016,30.601,821387.41,764369.25,979077.27
2018-03-02,32.02,32.5,31.52,31.5,594218.19,-0.83,-2.57,32.206,31.323,30.427,793430.59,742292.85,942797.18
2018-03-05,31.8,32.38,32.15,31.68,492015.12,0.63,2.0,32.126,31.596,30.449,655564.51,717205.82,851268.01
2018-03-06,32.3,33.68,33.3,32.3,1146695.0,1.15,3.58,32.312,31.952,30.559,703038.1,755513.98,857014.73
2018-03-07,33.1,33.11,32.67,32.67,532887.69,-0.63,-1.89,32.398,32.169,30.636,669917.79,751929.53,848839.01
2018-03-08,32.67,32.98,32.68,32.3,411377.56,0.01,0.03,32.464,32.315,30.87,635438.71,728413.06,766875.46
2018-03-09,32.7,33.64,33.62,32.7,930709.12,0.94,2.88,32.884,32.545,31.11,702736.9,748083.74,747714.29
2018-03-12,33.88,34.23,33.99,33.41,841626.19,0.37,1.1,33.252,32.689,31.345,772659.11,714111.81,746168.5
2018-03-13,33.99,34.0,33.15,33.14,539480.62,-0.84,-2.47,33.222,32.767,31.58,651216.24,677127.17,734320.84
2018-03-14,33.0,33.08,32.72,32.5,424090.31,-0.43,-1.3,33.232,32.815,31.781,629456.76,649687.27,720759.65
2018-03-15,32.7,33.27,32.81,32.13,513498.28,0.09,0.28,33.258,32.861,31.939,649880.9,642659.81,703514.53
2018-03-16,32.83,32.95,32.01,32.0,542377.06,-0.8,-2.44,32.936,32.91,32.117,572214.49,637475.7,689884.27
2018-03-19,31.88,32.33,31.74,31.33,465493.56,-0.27,-0.84,32.486,32.869,32.233,496987.97,634823.54,676014.68
2018-03-20,31.5,32.15,32.05,31.32,368440.44,0.31,0.98,32.266,32.744,32.348,462779.93,556998.08,656256.03
2018-03-21,32.15,32.65,31.65,31.56,494711.28,-0.4,-1.25,32.052,32.642,32.406,476904.12,553180.44,652554.99
2018-03-22,31.62,31.97,31.36,31.3,366068.69,-0.29,-0.92,31.762,32.51,32.413,447418.21,548649.56,638531.31
2018-03-23,29.4,30.38,29.01,28.41,1083263.88,-2.35,-7.49,31.162,32.049,32.297,555595.57,563905.03,655994.39
2018-03-26,28.4,29.68,29.49,28.3,691531.19,0.48,1.66,30.712,31.599,32.144,600803.1,548895.53,631503.67
2018-03-27,30.05,30.65,30.43,30.05,633357.81,0.94,3.19,30.388,31.327,32.047,653786.57,558283.25,617705.21
2018-03-28,29.87,30.28,29.62,29.61,399314.38,-0.81,-2.66,29.982,31.017,31.916,634707.19,555805.66,602746.47
2018-03-29,29.94,30.12,29.84,28.75,490909.69,0.22,0.74,29.678,30.72,31.791,659675.39,553546.8,598103.3
2018-03-30,29.9,30.45,30.15,29.73,469577.41,0.31,1.04,29.906,30.534,31.722,536938.1,546266.83,591871.26
2018-04-02,30.38,31.3,30.82,30.16,670783.62,0.67,2.22,30.172,30.442,31.656,532788.58,566795.84,600809.69
2018-04-03,30.2,30.37,30.09,29.76,481814.12,-0.73,-2.37,30.104,30.246,31.495,502479.84,578133.21,567565.65
2018-04-04,30.2,30.5,29.99,29.82,402808.44,-0.1,-0.33,30.178,30.08,31.361,503178.66,568942.92,561061.68
2018-04-09,29.6,30.3,29.96,29.1,397470.25,-0.03,-0.1,30.202,29.94,31.225,484490.77,572083.08,560366.32
2018-04-10,29.98,30.79,30.7,29.73,536893.81,0.74,2.47,30.312,30.109,31.079,497954.05,517446.07,540675.55
2018-04-11,30.85,31.86,31.64,30.84,716727.06,0.94,3.06,30.476,30.324,30.962,507142.74,519965.66,534430.6
2018-04-12,31.5,31.94,31.2,31.17,383553.03,-0.44,-1.39,30.698,30.401,30.864,487490.52,494985.18,526634.22
2018-04-13,31.59,31.8,31.2,31.06,236027.94,0.0,0.0,30.94,30.559,30.788,454134.42,478656.54,517231.1
2018-04-16,31.2,31.45,31.31,30.41,376665.38,0.11,0.35,31.21,30.706,30.713,449973.44,467232.11,510389.45
2018-06-13,28.18,28.18,28.18,28.18,14456.0,-3.13,-10.0,30.706,30.509,30.522,345485.88,421719.97,483993.4
2018-06-14,25.36,25.36,25.36,25.36,4208.0,-2.82,-10.01,29.45,29.963,30.203,202982.07,355062.4,460929.12
2018-06-15,22.82,22.82,22.82,22.82,8547.0,-2.54,-10.02,27.774,29.236,29.741,127980.86,307735.69,442934.45
2018-06-19,20.54,20.54,20.54,20.54,9073.0,-2.28,-9.99,25.642,28.291,29.186,82589.88,268362.15,418652.54
2018-06-20,18.49,18.49,18.49,18.49,19877.0,-2.05,-9.98,23.078,27.144,28.542,11232.2,230602.82,401342.95
2018-06-21,16.64,16.64,16.64,16.64,34255.0,-1.85,-10.01,20.77,25.738,27.924,15192.0,180338.94,348892.51
2018-06-22,14.98,14.98,14.98,14.98,82527.0,-1.66,-9.98,18.694,24.072,27.198,30855.8,116918.94,318442.3
2018-06-25,13.48,14.17,13.48,13.48,5507680.0,-1.5,-10.01,16.826,22.3,26.351,1130682.4,629331.63,562158.41
2018-06-26,12.9,13.37,13.28,12.6,3048262.0,-0.2,-1.48,15.374,20.508,25.534,1738520.2,910555.04,694605.79
2018-06-27,13.11,13.34,12.85,12.73,2209075.75,-0.43,-3.24,14.246,18.662,24.684,2176359.95,1093796.08,780514.09
2018-06-28,12.8,13.26,12.92,12.75,1948766.5,0.07,0.55,13.502,17.136,23.823,2559262.25,1287227.13,854473.55
2018-06-29,13.07,13.12,13.03,12.41,2114445.5,0.11,0.85,13.112,15.903,22.933,2965645.95,1498250.88,926656.64
2018-07-02,13.03,13.03,12.23,12.0,2491304.75,-0.8,-6.14,12.862,14.844,22.04,2362370.9,1746526.65,1027131.17
2018-07-03,12.15,13.45,13.45,12.02,2936656.0,1.22,9.97,12.896,14.135,21.213,2340049.7,2039284.95,1153823.55
2018-07-04,13.45,14.59,13.8,13.02,4756268.0,0.35,2.6,13.086,13.666,20.405,2849488.15,2512924.05,1371763.44
2018-07-05,13.5,13.77,13.0,12.73,2476527.25,-0.8,-5.8,13.102,13.302,19.52,2955040.3,2757151.28,1468745.11
2018-07-06,13.16,13.48,13.04,12.76,2031206.38,0.04,0.31,13.104,13.108,18.59,2938392.48,2952019.21,1534469.07
2018-07-09,13.15,13.19,13.1,12.8,1666442.75,0.06,0.46,13.278,13.07,17.685,2773420.08,2567895.49,1598613.56
2018-07-10,13.02,13.03,12.69,12.46,2068727.62,-0.41,-3.13,13.126,13.011,16.76,2599834.4,2469942.05,1690248.54
2018-07-11,12.24,12.34,12.1,11.85,1653742.75,-0.59,-4.65,12.786,12.936,15.799,1979329.35,2414408.75,1754102.41
2018-07-12,13.31,13.31,13.31,13.31,350821.09,1.21,10.0,12.848,12.975,15.056,1554188.12,2254614.21,1770920.67
2018-07-13,14.48,14.48,14.1,13.81,4419432.0,0.79,5.93,13.06,13.082,14.493,2031833.24,2485112.86,1991681.87
2018-07-16,14.68,15.51,15.51,14.48,2133778.5,1.41,10.0,13.542,13.41,14.127,2125300.39,2449360.23,2097943.44
2018-07-17,16.38,17.06,17.06,16.28,4217697.5,1.55,9.99,14.416,13.771,13.953,2555094.37,2577464.38,2308374.67
2018-07-18,17.56,17.56,16.53,16.06,3161499.5,-0.53,-3.11,15.302,14.044,13.855,2856645.72,2417987.53,2465455.79
2018-07-19,16.54,16.94,16.85,16.31,2213462.0,0.32,1.94,16.01,14.429,13.866,3229173.9,2391681.01,2574416.14
2018-07-20,16.82,16.83,16.52,16.33,1700386.12,-0.33,-1.96,16.494,14.777,13.943,2685364.72,2358598.98,2655309.1
2018-07-23,16.4,16.98,16.62,16.0,1694419.62,0.1,0.6,16.716,15.129,14.1,2597492.95,2361396.67,2464646.08
2018-07-24,16.63,16.78,16.68,16.4,1712971.62,0.06,0.36,16.64,15.528,14.27,2096547.77,2325821.07,2397881.56
2018-07-25,16.69,16.83,16.31,16.25,1519398.12,-0.37,-2.22,16.596,15.949,14.443,1768127.5,2312386.61,2363397.68
2018-07-26,16.21,16.22,15.34,15.27,2057577.75,-0.97,-5.95,16.294,16.152,14.564,1736950.65,2483062.27,2368838.24
2018-07-27,15.24,15.85,15.43,14.83,1392244.62,0.09,0.59,16.076,16.285,14.684,1675322.35,2180343.54,2332728.2
2018-07-30,15.35,15.55,15.08,14.92,1068878.5,-0.35,-2.27,15.768,16.242,14.826,1550214.12,2073853.54,2261606.88
2018-07-31,14.97,15.06,14.6,14.53,1158591.25,-0.48,-3.18,15.352,15.996,14.884,1439338.05,1767942.91,2172703.65
2018-08-01,14.65,15.07,14.67,14.65,1131135.88,0.07,0.48,15.024,15.81,14.927,1361685.6,1564906.55,1991447.04
2018-08-02,14.5,14.5,14.03,13.64,1407781.75,-0.64,-4.36,14.762,15.528,14.979,1231726.4,1484338.52,1938009.77
2018-08-03,13.91,13.94,13.35,13.34,1121559.38,-0.68,-4.85,14.346,15.211,14.994,1177589.35,1426455.85,1892527.42
2018-08-06,13.1,13.36,13.2,12.85,970793.75,-0.15,-1.12,13.97,14.869,14.999,1157972.4,1354093.26,1857744.97
2018-08-07,13.3,13.82,13.7,12.97,1342545.25,0.5,3.79,13.79,14.571,15.05,1194763.2,1317050.63,1821435.85
2018-08-08,13.6,13.6,13.0,12.97,1029121.5,-0.7,-5.11,13.456,14.24,15.095,1174360.33,1268022.96,1790204.79
2018-08-09,13.12,14.3,14.3,13.05,2167369.5,1.3,10.0,13.51,14.136,15.144,1326277.88,1279002.14,1881032.21
2018-08-10,14.61,14.68,14.5,14.09,2251141.75,0.2,1.4,13.74,14.043,15.164,1552194.35,1364891.85,1772617.69
2018-08-13,14.29,15.66,15.39,14.12,2639962.5,0.89,6.14,14.178,14.074,15.158,1886028.1,1522000.25,1797926.89
2018-08-14,15.48,16.48,16.3,15.22,2636753.0,0.91,5.91,14.698,14.244,15.12,2144869.65,1669816.43,1718879.67
2018-08-15,16.3,16.32,15.62,15.53,2096033.62,-0.68,-4.17,15.222,14.339,15.075,2358252.07,1766306.2,1665606.37
2018-08-16,15.26,16.58,15.86,15.11,2680917.5,0.24,1.54,15.534,14.522,15.025,2460961.67,1893619.78,1688979.15
2018-08-17,16.15,16.38,15.9,15.87,1782749.88,0.04,0.25,15.814,14.777,14.994,2367283.3,1959738.83,1693097.34
2018-08-20,15.84,16.43,16.33,15.29,1865353.75,0.43,2.7,16.002,15.09,14.98,2212361.55,2049194.83,1701644.04
2018-08-21,16.15,16.8,16.34,16.01,1996241.5,0.01,0.06,16.01,15.354,14.963,2084259.25,2114564.45,1715807.54
2018-08-22,16.13,16.56,16.03,16.0,1211493.0,-0.31,-1.9,16.092,15.657,14.949,1907351.13,2132801.6,1700412.28
2018-08-23,16.1,17.63,17.38,15.97,3280146.0,1.35,8.42,16.396,15.965,15.051,2027196.83,2244079.25,1761540.69
2018-08-24,17.2,17.47,17.14,16.85,2010540.75,-0.24,-1.38,16.644,16.229,15.136,2072755.0,2220019.15,1792455.5
2018-08-27,17.25,18.64,18.4,17.1,2455107.75,1.26,7.35,17.058,16.53,15.302,2190705.8,2201533.68,1861766.96
2018-08-28,18.23,19.54,18.95,18.17,2763449.0,0.55,2.99,17.58,16.795,15.52,2344147.3,2214203.28,1942009.85
2018-08-29,19.1,19.45,19.45,18.71,2084315.88,0.5,2.64,18.264,17.178,15.759,2518711.88,2213031.5,1989668.85
2018-08-30,19.48,19.64,18.95,18.72,2054113.12,-0.5,-2.57,18.578,17.487,16.005,2273505.3,2150351.06,2021985.42
2018-08-31,18.97,19.57,19.09,18.84,2107785.5,0.14,0.74,18.968,17.806,16.292,2292954.25,2182854.63,2071296.73
2018-09-03,19.0,19.0,18.15,17.4,2500720.0,-0.94,-4.92,18.918,17.988,16.539,2302076.7,2246391.25,2147793.04
2018-09-04,17.96,18.79,18.55,17.93,1936614.38,0.4,2.2,18.838,18.209,16.782,2136709.78,2240428.54,2177496.49
2018-09-05,18.31,19.48,18.81,18.07,2326532.25,0.26,1.4,18.71,18.487,17.072,2185153.05,2351932.46,2242367.03
2018-09-06,18.7,19.17,18.69,18.4,1650108.0,-0.12,-0.64,18.658,18.618,17.292,2104352.03,2188928.66,2216503.96
2018-09-07,18.9,18.91,18.09,17.79,1753971.25,-0.6,-3.21,18.458,18.713,17.471,2033589.18,2163271.71,2191645.43
2018-09-10,18.0,18.05,17.06,16.9,1847917.5,-1.03,-5.69,18.24,18.579,17.555,1903028.68,2102552.69,2152043.18
2018-09-11,17.15,17.61,17.45,17.07,1274231.5,0.39,2.29,18.02,18.429,17.612,1770552.1,1953630.94,2083917.11
2018-09-12,17.38,17.65,17.26,17.1,928482.06,-0.19,-1.09,17.71,18.21,17.694,1490942.06,1838047.56,2025539.53
2018-09-13,17.9,18.64,18.55,17.63,2368479.25,1.29,7.47,17.682,18.17,17.829,1634616.31,1869484.17,2009917.62
2018-09-14,18.54,18.66,18.36,18.18,1481761.0,-0.19,-1.02,17.736,18.097,17.952,1580174.26,1806881.72,1994868.17
2018-09-17,18.0,18.68,18.34,17.82,1255255.62,-0.02,-0.11,17.992,18.116,18.052,1461641.89,1682335.28,1964363.27
2018-09-18,18.21,18.5,18.44,17.41,1755402.5,0.1,0.55,18.19,18.105,18.157,1557876.09,1664214.09,1952321.32
2018-09-19,18.19,18.46,18.18,17.86,1445491.5,-0.26,-1.41,18.374,18.042,18.265,1661277.97,1576110.02,1964021.24
2018-09-20,18.18,18.88,18.29,17.99,1545133.75,0.11,0.6,18.322,18.002,18.31,1496608.87,1565612.59,1877270.63
2018-09-21,18.22,18.8,18.59,17.95,1571922.38,0.3,1.64,18.368,18.052,18.383,1514641.15,1547407.71,1855339.71
2018-09-25,18.5,18.73,18.73,18.15,1025196.81,0.14,0.75,18.446,18.219,18.399,1468629.39,1465135.64,1783844.16
2018-09-26,18.66,19.09,18.92,18.66,1526745.88,0.19,1.01,18.542,18.366,18.398,1422898.06,1490387.08,1722009.01
2018-09-27,18.79,19.07,18.38,18.35,1333183.25,-0.54,-2.85,18.582,18.478,18.344,1400436.41,1530857.19,1684452.38
2018-09-28,18.53,18.58,18.3,18.02,859443.38,-0.08,-0.43,18.584,18.453,18.312,1263298.34,1379953.61,1624718.89
2018-10-08,16.7,17.38,16.81,16.69,1557673.0,-1.49,-8.14,18.228,18.298,18.198,1260448.46,1387544.81,1597213.26
2018-10-09,16.83,17.08,16.8,16.5,887303.12,-0.01,-0.06,17.842,18.144,18.13,1232869.73,1350749.56,1516542.42
2018-10-10,16.82,17.13,16.85,16.68,629573.12,0.05,0.3,17.428,17.985,18.045,1053435.17,1238166.62,1451190.36
2018-10-11,16.08,16.08,15.17,15.17,1297972.5,-1.68,-9.97,16.786,17.684,17.863,1046393.02,1223414.72,1399762.37
2018-10-12,15.0,15.85,15.6,14.5,1377086.25,0.43,2.83,16.246,17.415,17.709,1149921.6,1206609.97,1386111.28
2018-10-15,15.57,16.62,15.97,15.5,1190215.25,0.37,2.37,16.078,17.153,17.603,1076430.05,1168439.26,1357923.48
2018-10-16,16.02,16.1,15.7,15.58,704824.0,-0.27,-1.69,15.858,16.85,17.535,1039934.22,1136401.98,1300768.81
2018-10-17,16.1,16.29,16.18,15.75,1102615.0,0.48,3.06,15.724,16.576,17.471,1134542.6,1093988.89,1292187.98
2018-10-18,16.0,16.05,15.7,15.59,708106.19,-0.48,-2.97,15.83,16.308,17.393,1016569.34,1031481.18,1281169.19
2018-10-19,15.34,17.0,16.57,15.25,1486147.62,0.87,5.54,16.024,16.135,17.294,1038381.61,1094151.61,1237052.61
2018-10-22,16.9,18.16,17.79,16.8,1863799.62,1.22,7.36,16.388,16.233,17.266,1173098.49,1124764.27,1256154.54
2018-10-23,17.8,17.87,17.34,17.03,1285459.12,-0.45,-2.53,16.716,16.287,17.216,1289225.51,1164579.87,1257664.71
2018-10-24,17.16,17.67,17.29,17.16,868575.12,-0.05,-0.29,16.938,16.331,17.158,1242417.53,1188480.07,1213323.34
2018-10-25,16.61,17.48,17.44,16.51,961229.12,0.15,0.87,17.286,16.558,17.121,1293042.12,1154805.73,1189110.22
2018-10-26,17.63,17.95,17.25,16.94,1069669.0,-0.19,-1.09,17.422,16.723,17.069,1209746.4,1124064.0,1165336.99
2018-10-29,17.25,17.82,17.45,16.99,1148787.12,0.2,1.16,17.354,16.871,17.012,1066743.9,1119921.19,1144180.22
2018-10-30,17.3,17.47,16.89,15.77,1307845.25,-0.56,-3.21,17.264,16.99,16.92,1071221.12,1180223.32,1158312.65
2018-10-31,16.8,17.28,16.93,16.43,1036652.94,0.04,0.24,17.192,17.065,16.821,1104836.69,1173627.11,1133808.0
2018-11-01,17.2,17.71,17.2,16.98,1378651.62,0.27,1.59,17.144,17.215,16.762,1188321.19,1240681.65,1136081.42
2018-11-02,18.5,18.8,18.34,17.84,2347674.5,1.14,6.63,17.362,17.392,16.764,1443922.29,1326834.34,1210492.97
2018-11-05,18.06,18.57,18.23,17.9,1284426.75,-0.11,-0.6,17.518,17.436,16.835,1471050.21,1268897.05,1196830.66
2018-11-06,18.13,19.18,19.03,17.95,1517765.62,0.8,4.39,17.946,17.605,16.946,1513034.29,1292127.7,1228353.79
2018-11-07,18.95,20.68,19.59,18.8,2507227.75,0.56,2.94,18.478,17.835,17.083,1807149.25,1455992.97,1322236.52
2018-11-08,19.75,20.25,19.4,19.12,1848050.38,-0.19,-0.97,18.918,18.031,17.295,1901029.0,1544675.09,1349740.41
2018-11-09,19.18,20.34,19.87,19.05,1597735.38,0.47,2.42,19.224,18.293,17.508,1751041.18,1597481.73,1360772.87
2018-11-12,19.69,20.46,20.2,19.69,1607889.88,0.33,1.66,19.618,18.568,17.72,1815733.8,1643392.01,1381656.6
2018-11-13,19.92,20.75,20.3,19.92,1573358.38,0.1,0.49,19.872,18.909,17.95,1826852.35,1669943.32,1425083.32
2018-11-14,20.21,20.59,19.87,19.81,1293922.5,-0.43,-2.12,19.928,19.203,18.134,1584191.3,1695670.28,1434648.69
2018-11-15,19.95,20.45,20.2,19.69,1413616.12,0.33,1.66,20.088,19.503,18.359,1497304.45,1699166.73,1469924.19
2018-11-16,20.3,21.88,21.79,20.18,2260769.25,1.59,7.87,20.472,19.848,18.62,1629911.23,1690476.2,1508655.27
2018-11-19,21.51,21.85,21.73,21.25,1362545.75,-0.06,-0.28,20.778,20.198,18.817,1580842.4,1698288.1,1483592.58
2018-11-20,21.4,21.55,20.51,20.2,1739148.38,-1.22,-5.61,20.82,20.346,18.976,1614000.4,1720426.38,1506277.04
2018-11-21,20.0,20.89,20.8,19.85,1145472.12,0.29,1.41,21.006,20.467,19.151,1584310.32,1584250.81,1520121.89
2018-11-22,20.73,21.08,20.46,20.19,866099.06,-0.34,-1.64,21.058,20.573,19.302,1474806.91,1486055.68,1515365.39
2018-11-23,20.36,20.58,19.77,19.66,1094974.62,-0.69,-3.37,20.654,20.563,19.428,1241647.99,1435779.61,1516630.67
2018-11-26,19.65,20.58,20.43,19.64,1059623.0,0.66,3.34,20.394,20.586,19.577,1181063.44,1380952.92,1512172.46
2018-11-27,20.66,21.09,20.99,20.44,1232057.25,0.56,2.74,20.49,20.655,19.782,1079645.21,1346822.81,1508383.06
2018-11-28,20.86,21.26,20.56,20.42,1225496.0,-0.43,-2.05,20.442,20.724,19.964,1095649.99,1339980.16,1517825.22
2018-11-29,20.6,20.83,19.49,19.31,2207829.0,-1.07,-5.2,20.248,20.653,20.078,1363995.97,1419401.44,1559284.08
2018-11-30,19.36,20.05,19.87,18.95,1282660.12,0.38,1.95,20.268,20.461,20.155,1401533.07,1321590.53,1506033.37
2018-12-03,21.28,21.65,21.44,20.8,2347594.25,1.57,7.9,20.47,20.432,20.315,1659127.32,1420095.38,1559191.74
2018-12-04,21.39,21.53,21.27,20.96,1244926.75,-0.17,-0.79,20.526,20.508,20.427,1661701.22,1370673.22,1545549.8
2018-12-05,20.77,21.22,21.09,20.71,968131.94,-0.18,-0.85,20.632,20.537,20.502,1610228.41,1352939.2,1468595.01
2018-12-06,19.88,20.29,19.89,19.5,2075563.62,-1.2,-5.69,20.712,20.48,20.527,1583775.34,1473885.66,1479970.67
2018-12-07,20.06,20.35,19.99,19.91,991094.06,0.1,0.5,20.736,20.502,20.533,1525462.12,1463497.6,1449638.6
2018-12-10,19.6,20.3,20.04,19.55,893859.44,0.05,0.25,20.456,20.463,20.525,1234715.16,1446921.24,1413937.08
2018-12-11,20.1,20.47,20.34,20.09,937520.19,0.3,1.5,20.27,20.398,20.527,1173233.85,1417467.54,1382145.17
2018-12-12,20.41,20.54,20.0,19.9,803589.5,-0.34,-1.67,20.052,20.342,20.533,1140325.36,1375276.89,1357628.52
2018-12-13,20.01,20.38,20.2,19.78,883211.25,0.2,1.0,20.114,20.413,20.533,901854.89,1242815.11,1331108.28
2018-12-14,20.01,20.09,19.65,19.6,787880.0,-0.55,-2.72,20.046,20.391,20.426,861212.08,1193337.1,1257463.82
2018-12-17,19.65,19.71,19.25,18.83,975954.31,-0.4,-2.04,19.888,20.172,20.302,877631.05,1056173.11,1238134.24
2018-12-18,19.01,19.39,19.1,18.91,624146.81,-0.15,-0.78,19.64,19.955,20.232,814956.37,994095.11,1182384.16
2018-12-19,19.2,19.35,19.02,18.91,556885.25,-0.08,-0.42,19.444,19.748,20.143,765615.52,952970.44,1152954.82
2018-12-20,18.99,19.36,19.36,18.86,695235.19,0.34,1.79,19.276,19.695,20.088,728020.31,814937.6,1144411.63
2018-12-21,19.23,19.53,19.24,19.04,640819.06,-0.12,-0.62,19.194,19.62,20.061,698608.12,779910.1,1121703.85
2018-12-24,19.36,20.26,20.26,19.22,1457014.88,1.02,5.3,19.396,19.642,20.053,794820.24,836225.64,1141573.44
2018-12-25,19.97,20.65,20.36,19.7,1354727.62,0.1,0.49,19.648,19.644,20.021,940936.4,877946.39,1147706.96
2018-12-26,20.22,20.33,19.86,19.72,832376.19,-0.5,-2.46,19.816,19.63,19.986,996034.59,880825.06,1128050.97
2018-12-27,20.22,20.46,19.9,19.9,817252.62,0.04,0.2,19.924,19.6,20.007,1020438.07,874229.19,1058522.15
2018-12-28,19.73,19.87,19.59,19.01,738372.62,-0.31,-1.56,19.994,19.594,19.993,1039948.79,869278.46,1031307.78
2019-01-02,19.6,20.06,19.56,19.4,649682.75,-0.03,-0.15,19.854,19.625,19.899,878482.36,836651.3,946412.2
2019-01-03,19.59,19.6,18.78,18.72,948600.19,-0.78,-3.99,19.538,19.593,19.774,797256.87,869096.64,931595.87
2019-01-04,18.51,19.27,19.2,18.24,771891.44,0.42,2.24,19.406,19.611,19.68,785159.92,890597.26,921783.85
